message_id,sms_text,sender_type,message_length,contains_url,contains_phone,contains_email,contains_currency,contains_special_chars,language,label
47582,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47583,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47584,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47585,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47586,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47587,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47588,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47589,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47590,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47591,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47592,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47593,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47594,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47595,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47596,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47597,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47598,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47599,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47600,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47601,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47602,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47603,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47604,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47605,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47606,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47607,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47608,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47609,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47610,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47611,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47612,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47613,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47614,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47615,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47616,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47617,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47618,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47619,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47620,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47621,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47622,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47623,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47624,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47625,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47626,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47627,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47628,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47629,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47630,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47631,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47632,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47633,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47634,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47635,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47636,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47637,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47638,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47639,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47640,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47641,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47642,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47643,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47644,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47645,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47646,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47647,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47648,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47649,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47650,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47651,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47652,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47653,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47654,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47655,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47656,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47657,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47658,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47659,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47660,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47661,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47662,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47663,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47664,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47665,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47666,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47667,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47668,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47669,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47670,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47671,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47672,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47673,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47674,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47675,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47676,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47677,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47678,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47679,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47680,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47681,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47682,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47683,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47684,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47685,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47686,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47687,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47688,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47689,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47690,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47691,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47692,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47693,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47694,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47695,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47696,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47697,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47698,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47699,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47700,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47701,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47702,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47703,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47704,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47705,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47706,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47707,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47708,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47709,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47710,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47711,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47712,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47713,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47714,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47715,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47716,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47717,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47718,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47719,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47720,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47721,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47722,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47723,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47724,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47725,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47726,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47727,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47728,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47729,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47730,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47731,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47732,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47733,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47734,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47735,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47736,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47737,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47738,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47739,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47740,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47741,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47742,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47743,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47744,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47745,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47746,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47747,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47748,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47749,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47750,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47751,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47752,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47753,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47754,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47755,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47756,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47757,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47758,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47759,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47760,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47761,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47762,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47763,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47764,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47765,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47766,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47767,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47768,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47769,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47770,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47771,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47772,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47773,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47774,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47775,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47776,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47777,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47778,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47779,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47780,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47781,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47782,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47783,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47784,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47785,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47786,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47787,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47788,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47789,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47790,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47791,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47792,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47793,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47794,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47795,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47796,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47797,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47798,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47799,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47800,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47801,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47802,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47803,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47804,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47805,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47806,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47807,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47808,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47809,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47810,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47811,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47812,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47813,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47814,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47815,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47816,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47817,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47818,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47819,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47820,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47821,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47822,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47823,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47824,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47825,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47826,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47827,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47828,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47829,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47830,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47831,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47832,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47833,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47834,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47835,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47836,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47837,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47838,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47839,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47840,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47841,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47842,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47843,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47844,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47845,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47846,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47847,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47848,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47849,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47850,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47851,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47852,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47853,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47854,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47855,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47856,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47857,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47858,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47859,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47860,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47861,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47862,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47863,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47864,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47865,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47866,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47867,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47868,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47869,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47870,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47871,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47872,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47873,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47874,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47875,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47876,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47877,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47878,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47879,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47880,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47881,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47882,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47883,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47884,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47885,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47886,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47887,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47888,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47889,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47890,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47891,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47892,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47893,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47894,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47895,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47896,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47897,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47898,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47899,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47900,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47901,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47902,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47903,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47904,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47905,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47906,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47907,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47908,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47909,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47910,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47911,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47912,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47913,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47914,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47915,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47916,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47917,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47918,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47919,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47920,Lowest loan rates available. Apply now!,Unknown,39,0,0,0,0,1,English,Spam
47921,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47922,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47923,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47924,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47925,Urgent! Verify your account at http://fake.link,Unknown,47,1,0,0,0,1,English,Spam
47926,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47927,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47928,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
47929,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47930,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47931,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47932,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47933,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47934,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47935,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47936,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47937,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47938,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47939,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47940,See you at 5 pm.,Contact,16,0,0,0,0,0,English,Ham
47941,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47942,Don't forget the meeting tomorrow.,Contact,34,0,0,0,0,0,English,Ham
47943,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47944,Congratulations! You've won $1000. Click now!,Unknown,45,0,0,0,1,1,English,Spam
47945,Call me when you're free.,Contact,25,0,0,0,0,0,English,Ham
47946,Claim your free prize today.,Unknown,28,0,0,0,0,0,English,Spam
47947,Happy birthday!,Contact,15,0,0,0,0,1,English,Ham
